,id,date,store_nbr,item_nbr,unit_sales,onpromotion
123821290,123821290,2017-07-31,1,1673297,3.0,True
120314340,120314340,2017-06-27,45,164647,19.0,False
18553868,18553868,2014-02-06,44,414750,40.0,
113005264,113005264,2017-04-20,3,1235365,3.0,False
106487662,106487662,2017-02-16,46,881911,4.0,False
118630582,118630582,2017-06-11,41,2002166,7.0,False
91598723,91598723,2016-09-21,5,2031273,12.0,True
30435106,30435106,2014-09-07,18,801217,3.0,False
41368165,41368165,2015-02-18,1,1109391,1.0,False
94779779,94779779,2016-10-24,1,1695961,3.487,False
29181709,29181709,2014-08-16,54,587157,6.083,False
54096769,54096769,2015-08-16,35,982727,1.0,True
106448507,106448507,2017-02-16,24,1412204,2.0,False
79995774,79995774,2016-05-23,8,939131,1.0,False
101581066,101581066,2016-12-31,2,750855,4.0,False
79358278,79358278,2016-05-16,27,1471460,2.0,False
122257465,122257465,2017-07-16,5,211205,5.0,False
108539228,108539228,2017-03-08,14,454414,1.0,False
68280153,68280153,2016-01-21,16,1239852,3.311,False
113081972,113081972,2017-04-20,46,1047696,4.0,False
7978010,7978010,2013-07-07,9,263583,9.0,
55747432,55747432,2015-09-05,4,1104598,6.0,False
113482664,113482664,2017-04-24,28,1078288,1.0,False
113187090,113187090,2017-04-21,46,1989346,1.0,False
116005553,116005553,2017-05-18,7,308916,1.0,False
28430556,28430556,2014-08-02,50,158680,1.0,False
39246048,39246048,2015-01-12,53,414621,2.0,False
1871603,1871603,2013-02-16,47,577743,11.0,
74072343,74072343,2016-03-22,27,913526,1.0,False
55741857,55741857,2015-09-05,2,115891,12.0,False
120175494,120175494,2017-06-26,24,619965,1.0,False
73206168,73206168,2016-03-13,20,979553,3.0,False
47921013,47921013,2015-06-01,14,314880,7.0,False
117051901,117051901,2017-05-28,1,583799,1.926,False
40975229,40975229,2015-02-11,23,1228320,2.0,True
53284803,53284803,2015-08-06,45,1161556,12.0,False
123043304,123043304,2017-07-23,34,1696036,12.0,True
54322110,54322110,2015-08-19,19,1464076,3.0,False
124026118,124026118,2017-08-01,50,1304490,4.0,False
101930529,101930529,2017-01-04,7,1463790,19.0,False
89085263,89085263,2016-08-25,54,220432,4.0,False
54543729,54543729,2015-08-22,4,1464097,2.0,False
14749622,14749622,2013-11-30,31,673415,1.0,
104005041,104005041,2017-01-24,4,114790,4.0,False
642160,642160,2013-01-17,50,422452,13.0,
48057952,48057952,2015-06-02,54,165718,4.0,False
82110576,82110576,2016-06-14,27,2026631,4.0,False
66272057,66272057,2015-12-30,4,1239908,5.0,False
34966432,34966432,2014-11-11,3,589403,3.0,False
80630210,80630210,2016-05-29,49,165727,9.0,False
119667883,119667883,2017-06-21,36,2048139,6.0,False
29921762,29921762,2014-08-30,47,999546,31.0,False
77081185,77081185,2016-04-22,48,668752,2.0,False
88721974,88721974,2016-08-22,3,830624,1.0,False
80390673,80390673,2016-05-27,27,177395,8.0,False
70531275,70531275,2016-02-14,10,1576313,1.0,False
34271823,34271823,2014-11-01,23,830829,1.0,False
43168395,43168395,2015-03-19,20,214381,1.0,False
107524335,107524335,2017-02-26,43,1339795,1.0,False
24589929,24589929,2014-05-30,13,522941,3.0,False
35538801,35538801,2014-11-19,11,1239741,4.0,False
40485267,40485267,2015-02-03,6,1354712,7.0,False
69286417,69286417,2016-02-01,2,1576324,3.0,False
81775015,81775015,2016-06-10,53,1972737,2.0,False
9099197,9099197,2013-08-01,24,587156,3.0,
54169970,54169970,2015-08-17,27,982727,1.0,False
17752221,17752221,2014-01-24,5,165550,2.0,
83326041,83326041,2016-06-27,19,1157561,2.0,False
50657604,50657604,2015-07-05,31,559493,22.0,True
19469748,19469748,2014-02-25,8,158789,1.0,
115748307,115748307,2017-05-15,40,1176561,2.0,True
84244243,84244243,2016-07-06,46,1457840,3.0,True
41577393,41577393,2015-02-21,24,759694,15.0,False
70134576,70134576,2016-02-10,2,1346410,2.0,False
5968691,5968691,2013-05-23,33,510054,10.0,
66884557,66884557,2016-01-06,18,1463860,33.0,False
75738626,75738626,2016-04-08,49,1417148,6.0,False
25646887,25646887,2014-06-19,45,208659,4.0,False
24790043,24790043,2014-06-03,2,165594,20.0,False
124115244,124115244,2017-08-02,43,1576312,5.0,False
41933994,41933994,2015-02-27,19,1146784,1.0,False
67462715,67462715,2016-01-12,27,362548,4.0,False
104608318,104608318,2017-01-29,49,1960256,1.0,False
113026408,113026408,2017-04-20,14,1463610,1.0,False
33188156,33188156,2014-10-16,46,1239955,6.0,False
78755020,78755020,2016-05-10,11,1005465,1.0,False
61249002,61249002,2015-11-05,29,1353969,1.0,False
29771021,29771021,2014-08-28,2,1229882,1.0,False
728087,728087,2013-01-20,1,740729,12.0,
80733988,80733988,2016-05-30,53,1937443,3.0,True
28133666,28133666,2014-07-29,9,841841,5.0,False
51500266,51500266,2015-07-16,3,957096,6.0,False
1979570,1979570,2013-02-19,25,752167,1.0,
3754024,3754024,2013-04-02,17,502331,37.0,
39776016,39776016,2015-01-22,6,575675,2.0,False
59622126,59622126,2015-10-18,42,1457417,1.0,False
83165120,83165120,2016-06-25,41,1975680,3.0,True
37177538,37177538,2014-12-12,6,1306196,4.0,False
124254826,124254826,2017-08-04,5,759893,6.0,False
112420860,112420860,2017-04-14,25,115267,2.0,False
28407897,28407897,2014-08-02,31,360705,2.0,False
4266419,4266419,2013-04-14,12,458029,1.0,
67814004,67814004,2016-01-16,20,364832,3.0,False
1972922,1972922,2013-02-19,13,1114567,10.0,
125164518,125164518,2017-08-12,46,671055,5.0,False
9318382,9318382,2013-08-06,3,1047757,4.0,
30547679,30547679,2014-09-08,51,368628,26.0,False
42721088,42721088,2015-03-12,2,567623,7.0,False
65574691,65574691,2015-12-21,48,1020940,1.0,False
88708384,88708384,2016-08-21,49,2010885,5.0,False
51150462,51150462,2015-07-11,40,592942,1.0,False
7978398,7978398,2013-07-07,9,657869,4.0,
118439436,118439436,2017-06-10,1,460804,1.0,False
83805437,83805437,2016-07-02,25,1239906,2.0,False
61432106,61432106,2015-11-07,28,1463814,53.0,False
53589066,53589066,2015-08-10,27,213652,2.0,False
12111512,12111512,2013-10-05,49,507927,2.0,
22686694,22686694,2014-04-21,35,671083,1.0,False
50397721,50397721,2015-07-02,26,795611,1.0,True
112686912,112686912,2017-04-16,49,1958238,9.0,False
9871547,9871547,2013-08-18,9,1057491,16.0,
85183055,85183055,2016-07-16,37,1970831,2.0,False
83701338,83701338,2016-07-01,24,1686685,9.0,False
63952182,63952182,2015-12-04,46,968935,11.0,False
51168729,51168729,2015-07-11,50,838842,2.0,False
68396472,68396472,2016-01-22,35,577743,1.0,False
79763596,79763596,2016-05-20,48,781797,4.0,False
33767992,33767992,2014-10-25,7,1464192,6.0,False
40948280,40948280,2015-02-10,50,1152350,4.0,False
92685608,92685608,2016-10-02,28,932281,3.0,False
11066352,11066352,2013-09-13,12,805311,1.0,
71777678,71777678,2016-02-27,31,1148719,2.0,False
38623695,38623695,2015-01-02,26,1148548,5.0,True
43439515,43439515,2015-03-23,38,1173853,1.0,False
107768269,107768269,2017-03-01,5,686035,1.0,False
70958436,70958436,2016-02-18,44,1243817,2.0,False
119120886,119120886,2017-06-16,29,278806,1.0,False
69309133,69309133,2016-02-01,14,938574,3.0,False
17943189,17943189,2014-01-26,54,414353,37.0,
18992351,18992351,2014-02-15,32,129297,1.0,
103077977,103077977,2017-01-15,8,1584575,120.0,False
16221609,16221609,2013-12-30,3,575675,19.0,
64963019,64963019,2015-12-15,28,1441517,1.0,False
75006594,75006594,2016-04-01,24,1460808,12.0,False
85404612,85404612,2016-07-18,47,1457416,5.0,False
53794413,53794413,2015-08-12,53,1456939,1.0,False
114417386,114417386,2017-05-03,7,1464082,1.0,False
74216466,74216466,2016-03-24,2,1463808,2.0,False
34568278,34568278,2014-11-05,25,1044592,3.0,False
7849798,7849798,2013-07-04,23,743497,2.0,
123730171,123730171,2017-07-30,11,103665,2.0,True
72639488,72639488,2016-03-07,18,1489899,8.0,False
91662229,91662229,2016-09-21,45,1990453,3.0,False
1431102,1431102,2013-02-06,6,205486,3.0,
77904016,77904016,2016-05-01,28,363049,3.0,False
113398130,113398130,2017-04-23,41,1464208,6.0,False
60793876,60793876,2015-10-31,41,1239908,2.0,False
62786980,62786980,2015-11-22,14,870545,5.0,False
63623399,63623399,2015-12-01,18,1242670,5.0,False
70645346,70645346,2016-02-15,21,1473475,6.943,False
72167385,72167385,2016-03-02,29,1695983,5.0,False
55349569,55349569,2015-08-31,30,1209721,1.0,False
5107499,5107499,2013-05-03,50,326951,18.0,
115573942,115573942,2017-05-14,4,108698,4.0,False
50693495,50693495,2015-07-05,53,318932,3.0,False
117458272,117458272,2017-05-31,46,1463610,6.0,False
44804920,44804920,2015-04-14,37,1345337,3.0,False
97586282,97586282,2016-11-21,30,401817,4.0,False
33396190,33396190,2014-10-19,41,1660191,5.0,False
26403569,26403569,2014-07-03,34,275826,2.0,False
88260507,88260507,2016-08-17,14,567623,7.0,True
49374210,49374210,2015-06-19,39,1583544,1.0,False
98048802,98048802,2016-11-26,21,310671,1.0,False
51040261,51040261,2015-07-10,18,903283,12.349,True
88343939,88343939,2016-08-18,7,1695837,39.202,False
16420289,16420289,2014-01-03,24,1464217,18.0,
65280792,65280792,2015-12-18,51,699692,58.968,True
42409912,42409912,2015-03-07,1,514149,4.0,False
46998920,46998920,2015-05-18,51,179615,9.0,False
104644875,104644875,2017-01-30,14,1231869,1.0,False
70671381,70671381,2016-02-15,38,1102970,1.0,False
30186074,30186074,2014-09-03,45,1695950,95.324,True
4635593,4635593,2013-04-22,48,1047696,1.0,
121906974,121906974,2017-07-12,41,1110679,1.0,False
95380603,95380603,2016-10-30,20,577741,24.0,False
67215441,67215441,2016-01-09,47,2010498,2.0,False
27084225,27084225,2014-07-13,38,1309560,3.0,False
38609198,38609198,2015-01-02,10,1109391,21.0,False
76377072,76377072,2016-04-15,37,1009998,5.0,False
88606272,88606272,2016-08-20,49,1047755,19.0,False
6118126,6118126,2013-05-26,48,219150,35.0,
28887143,28887143,2014-08-11,23,1047717,1.0,False
89158381,89158381,2016-08-26,45,881910,7.0,False
123560451,123560451,2017-07-28,38,2010404,2.0,False
66998179,66998179,2016-01-07,32,1463805,3.0,False
48959898,48959898,2015-06-14,23,1696044,0.742,False
102451250,102451250,2017-01-09,2,261053,12.0,False
41404462,41404462,2015-02-18,35,876224,1.0,True
117203468,117203468,2017-05-29,21,1913257,6.0,False
85380975,85380975,2016-07-18,36,378330,6.0,False
115843911,115843911,2017-05-16,34,1457396,1.0,True
105441916,105441916,2017-02-06,39,1079329,1.0,False
73851044,73851044,2016-03-20,8,414305,13.0,False
65650387,65650387,2015-12-22,37,1458844,4.0,False
35740861,35740861,2014-11-22,9,364832,8.0,False
30399165,30399165,2014-09-06,47,1695816,12.0,False
10022682,10022682,2013-08-21,28,850460,3.0,
123266607,123266607,2017-07-25,41,1693644,1.0,False
44272513,44272513,2015-04-06,1,1102970,3.0,False
69599824,69599824,2016-02-04,17,213788,3.0,False
104620883,104620883,2017-01-30,2,1157561,3.0,False
12712379,12712379,2013-10-19,2,319095,9.0,
62270247,62270247,2015-11-16,34,638296,2.0,False
77931985,77931985,2016-05-01,43,1145374,2.0,False
87499228,87499228,2016-08-09,18,1696013,51.017,True
3030024,3030024,2013-03-16,28,1066900,26.0,
40490683,40490683,2015-02-03,11,179274,10.0,False
96424829,96424829,2016-11-09,39,1168717,3.0,False
14326061,14326061,2013-11-21,49,584077,2.694,
9968260,9968260,2013-08-20,15,454413,7.0,
36953006,36953006,2014-12-08,53,634008,0.845,False
105890144,105890144,2017-02-11,5,1575239,1.0,False
53486238,53486238,2015-08-09,11,1464208,7.0,False
67044703,67044703,2016-01-08,4,1416362,1.0,False
28676677,28676677,2014-08-07,27,1226920,1.0,False
19376122,19376122,2014-02-23,13,1084882,4.0,
105081060,105081060,2017-02-03,23,1363878,1.0,False
20476173,20476173,2014-03-13,39,1239908,7.0,
79404411,79404411,2016-05-16,53,881912,23.0,True
18936828,18936828,2014-02-14,25,1159728,2.0,
116234993,116234993,2017-05-20,21,361502,4.0,False
56112845,56112845,2015-09-09,10,841607,4.0,False
64510690,64510690,2015-12-10,41,1047717,3.0,False
80740700,80740700,2016-05-31,3,1044584,6.0,False
62135826,62135826,2015-11-15,9,1914279,21.0,False
99045698,99045698,2016-12-06,1,1347977,1.0,False
104839293,104839293,2017-02-01,7,1239858,28.276,False
7161009,7161009,2013-06-19,7,165550,1.0,
14760573,14760573,2013-11-30,41,1173853,4.0,
64000031,64000031,2015-12-05,17,1453124,7.0,False
64796446,64796446,2015-12-13,41,1958185,8.0,False
93403103,93403103,2016-10-09,44,673306,18.0,False
800358,800358,2013-01-21,43,1037857,31.0,
54368535,54368535,2015-08-19,50,1898961,2.0,False
33393649,33393649,2014-10-19,40,472526,2.0,False
17608351,17608351,2014-01-21,44,1906099,26.0,
40589599,40589599,2015-02-04,49,1239809,21.0,False
63396655,63396655,2015-11-28,53,1239860,15.693,False
52691833,52691833,2015-07-30,45,1057491,5.0,False
84322347,84322347,2016-07-07,39,215356,1.0,False
77563368,77563368,2016-04-27,53,414454,12.0,False
123765524,123765524,2017-07-30,30,467808,6.0,False
87350327,87350327,2016-08-07,45,1456910,2.0,False
54627122,54627122,2015-08-23,2,1347811,1.0,False
78877348,78877348,2016-05-11,29,2010329,3.0,True
41230616,41230616,2015-02-15,38,1255777,1.0,False
2354021,2354021,2013-02-28,31,210798,15.0,
1803914,1803914,2013-02-15,12,404334,1.0,
34699871,34699871,2014-11-07,17,456870,1.0,False
37240831,37240831,2014-12-13,2,999547,3.0,False
71475171,71475171,2016-02-24,13,1309297,25.0,False
74007429,74007429,2016-03-21,43,1913258,2.0,False
55964532,55964532,2015-09-07,26,1096235,2.0,False
25275647,25275647,2014-06-12,31,214860,3.0,False
113158644,113158644,2017-04-21,32,771157,3.0,True
82742602,82742602,2016-06-21,8,1224521,4.0,False
114055809,114055809,2017-04-29,51,1464210,3.0,False
56971779,56971779,2015-09-19,17,700607,3.0,False
117239479,117239479,2017-05-29,42,1464087,5.0,False
39775371,39775371,2015-01-22,5,1239887,2.0,False
89195510,89195510,2016-08-27,8,1501579,6.0,False
57286014,57286014,2015-09-22,49,558730,8.0,False
397233,397233,2013-01-11,48,315320,5.0,
27153705,27153705,2014-07-14,40,757889,6.0,False
115239691,115239691,2017-05-10,49,575863,6.0,False
23013122,23013122,2014-04-28,12,1239810,12.0,False
39357025,39357025,2015-01-14,51,401817,14.0,False
66542543,66542543,2016-01-02,45,1418022,6.0,False
5568365,5568365,2013-05-14,23,1146800,11.0,
60827077,60827077,2015-11-01,4,696183,4.0,False
113985846,113985846,2017-04-29,19,1324182,23.0,False
103676195,103676195,2017-01-21,2,2010233,6.0,True
62636605,62636605,2015-11-20,40,1239794,5.0,False
71183224,71183224,2016-02-21,7,1575237,1.0,False
20543549,20543549,2014-03-14,44,1428328,51.0,
84581972,84581972,2016-07-10,18,1057491,1.0,False
16808142,16808142,2014-01-09,24,220435,33.0,
6444263,6444263,2013-06-03,7,1047755,19.0,
28159532,28159532,2014-07-29,35,1101724,5.0,False
119580529,119580529,2017-06-20,44,870546,33.0,True
61230641,61230641,2015-11-05,17,1463812,2.0,False
115479019,115479019,2017-05-13,12,1080001,19.0,False
121372830,121372830,2017-07-07,40,1970094,1.0,False
1377215,1377215,2013-02-04,46,205557,1.0,
92168989,92168989,2016-09-27,5,1501547,3.0,False
76647605,76647605,2016-04-18,19,953609,2.0,False
38061838,38061838,2014-12-23,49,1349807,15.0,False
122694118,122694118,2017-07-20,14,1464070,11.0,False
23352339,23352339,2014-05-05,3,315180,80.0,False
4056552,4056552,2013-04-09,16,511172,4.0,
114804248,114804248,2017-05-06,45,1146787,24.0,True
85452717,85452717,2016-07-19,20,1920016,1.0,False
46460151,46460151,2015-05-10,49,368260,4.0,False
69218752,69218752,2016-01-31,20,2010428,29.0,False
26461513,26461513,2014-07-04,25,964752,3.0,False
19054849,19054849,2014-02-16,43,308924,1.0,
83519875,83519875,2016-06-29,27,472645,2.0,False
107840973,107840973,2017-03-01,42,2028217,8.0,False
15568680,15568680,2013-12-16,28,759890,7.0,
344552,344552,2013-01-10,28,510054,19.0,
96095567,96095567,2016-11-06,22,915310,2.0,False
117140061,117140061,2017-05-28,45,1386695,2.0,False
124068916,124068916,2017-08-02,17,2081050,4.0,False
33756881,33756881,2014-10-25,1,1464208,3.0,False
90390602,90390602,2016-09-08,26,2011872,2.0,False
45841652,45841652,2015-05-01,27,155610,2.0,False
106336714,106336714,2017-02-15,18,852934,3.0,False
111580674,111580674,2017-04-06,17,890215,5.0,False
89489922,89489922,2016-08-30,11,514446,1.0,False
78149198,78149198,2016-05-03,53,799461,2.0,True
58617999,58617999,2015-10-07,46,1625605,24.351,True
451853,451853,2013-01-13,8,464356,4.0,
452406,452406,2013-01-13,8,953427,3.0,
107577831,107577831,2017-02-27,15,1239852,6.303,False
101961255,101961255,2017-01-04,24,1346631,11.0,False
109801865,109801865,2017-03-20,17,1239746,2.0,False
104084843,104084843,2017-01-24,47,1397067,8.0,False
114211541,114211541,2017-05-01,17,1960304,5.0,False
73337960,73337960,2016-03-14,42,164088,4.0,False
51670160,51670160,2015-07-18,9,587104,23.389,False
93016997,93016997,2016-10-05,46,1463881,10.0,False
52189775,52189775,2015-07-24,37,1114914,3.0,False
56272982,56272982,2015-09-11,7,1239956,2.0,False
23384038,23384038,2014-05-05,39,1239840,8.0,False
37758294,37758294,2014-12-19,53,929627,1.0,False
22830789,22830789,2014-04-24,36,584030,7.3993,False
87995525,87995525,2016-08-14,29,2011155,8.0,False
101473556,101473556,2016-12-30,3,1109390,8.0,False
52080811,52080811,2015-07-23,12,1354382,1.0,False
36714539,36714539,2014-12-05,45,1105213,8.0,False
18354231,18354231,2014-02-02,45,311954,7.0,
77492471,77492471,2016-04-27,8,1948372,2.0,False
100728136,100728136,2016-12-22,6,2033805,2.0,False
44909522,44909522,2015-04-16,23,208498,2.0,False
89419594,89419594,2016-08-29,27,1466047,1.0,False
80747917,80747917,2016-05-31,6,1459692,2.0,False
99165060,99165060,2016-12-07,7,2045986,1.0,True
80660055,80660055,2016-05-30,9,1963892,51.0,False
107276832,107276832,2017-02-24,25,1695815,13.0,False
96212250,96212250,2016-11-07,29,1047696,3.0,False
87595402,87595402,2016-08-10,20,673415,5.0,True
30300186,30300186,2014-09-05,27,1047674,2.0,False
92788983,92788983,2016-10-03,28,315463,1.0,False
7784695,7784695,2013-07-02,51,839367,1.0,
38864185,38864185,2015-01-06,25,1045449,9.0,False
62529493,62529493,2015-11-19,27,1972822,1.0,False
28227339,28227339,2014-07-30,36,1078288,2.0,False
23420065,23420065,2014-05-06,25,664543,4.0,False
113325691,113325691,2017-04-23,4,849139,3.0,False
44949002,44949002,2015-04-17,2,999546,8.0,False
64944171,64944171,2015-12-15,17,115892,11.0,False
43108206,43108206,2015-03-18,18,801934,1.0,False
83549908,83549908,2016-06-29,45,1489880,8.0,True
80869809,80869809,2016-06-01,20,312113,2.0,False
113910614,113910614,2017-04-28,39,320682,18.0,True
89579999,89579999,2016-08-31,9,1096235,8.0,False
72719946,72719946,2016-03-08,9,1079329,1.0,False
72734563,72734563,2016-03-08,19,1047695,2.0,False
70996002,70996002,2016-02-19,9,1085486,1.0,False
7563262,7563262,2013-06-28,9,1143685,62.0,
56089126,56089126,2015-09-08,50,979554,2.0,False
6088389,6088389,2013-05-26,10,472314,2.0,
1652616,1652616,2013-02-11,28,513855,1.0,
82915652,82915652,2016-06-23,3,767183,2.0,False
14853763,14853763,2013-12-02,27,409739,1.0,
65200849,65200849,2015-12-18,4,759694,3.0,False
33335360,33335360,2014-10-18,49,1239748,11.0,False
22413670,22413670,2014-04-16,3,724403,6.0,False
1552849,1552849,2013-02-09,4,847894,3.0,
69137642,69137642,2016-01-30,32,885543,7.0,False
101606454,101606454,2016-12-31,14,308916,5.0,False
2849269,2849269,2013-03-12,6,365139,2.0,
121633253,121633253,2017-07-10,2,870544,3.0,False
25088434,25088434,2014-06-08,45,809882,30.0,False
19386554,19386554,2014-02-23,27,1239857,3.706,
121067533,121067533,2017-07-04,43,1695956,8.055,True
80804468,80804468,2016-05-31,39,1313223,23.0,True
29076020,29076020,2014-08-15,3,315712,22.0,False
